low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day
0.05,0.9,500,0.61,0.6,0.519,19.0,14.0,12.0,4.0,1.001138952164009,16840,0,40.0,264240,265.0,0.2,54290,6.0,3290,0.05,720,0.65,1.0,9.0,9.0,9.0,9.0,0.0,7.0,7.0,7.0,49.0,2710,5.0,0.0,2230,24700,0.0,0,2102.0,84.0,554.0,77.0,16.0,10.0,5.0,20.0,5.0,11.0,16.0,516.0,77.0,39.0,33.0,4.0,15.0,9.0,6.0,0.0,7.0,17.0,62.0,14.0,4.0,0.0,358.0,1800.0,74.0,6.0,6.0,2200.0,1366.0,9900.0,80.0,9.0,10.0,18000.0,7388.0,6.0,59.0
0.0,1.0,7500,2.15,0.96,0.455,18.0,19.0,15.0,3.0,1.0,16440,0,23.0,263100,233.0,0.55,42290,6.0,2020,0.2,1310,0.45,1.0,8.0,19.0,8.0,19.0,0.0,1.0,3.0,3.0,547007.0,420,4.0,0.0,0,29860,0.0,0,784.0,82.0,526.0,75.0,34.0,16.0,10.0,55.0,14.0,41.0,45.0,483.0,75.0,80.0,69.0,5.0,27.0,11.0,16.0,3.0,10.0,35.0,86.0,32.0,3.0,3.0,359.0,2400.0,74.0,16.0,19.0,4900.0,1900.0,6800.0,82.0,11.0,11.0,13200.0,6954.0,1.0,15.0
0.03,0.97,0,1.74,0.95,0.28300000000000003,16.0,26.0,18.0,2.0,1.001138952164009,12380,0,35.0,91370,199.0,0.25,19500,8.0,3100,0.05,670,0.65,1.0,5.0,26.0,5.0,26.0,0.6423290203327172,5.0,5.0,5.0,13.0,1140,5.0,0.0,690,11060,0.0,1,1198.0,82.0,528.0,76.0,32.0,17.0,10.0,44.0,12.0,34.0,42.0,485.0,79.0,27.0,17.0,2.0,15.0,9.0,6.0,2.0,8.0,15.0,31.0,28.0,2.0,6.0,356.0,1800.0,76.0,6.0,7.0,2600.0,1566.0,5000.0,81.0,9.0,10.0,7800.0,4944.0,6.0,-1.0
0.01,0.97,4600,0.95,0.78,0.616,25.0,10.0,8.0,4.0,1.001138952164009,12940,0,32.0,437930,313.0,0.3,58880,6.0,10260,0.05,1110,0.35,1.0,8.0,8.0,8.0,8.0,0.0,3.0,9.0,9.0,3.0,2140,6.0,0.0,690,30680,0.0,0,1305.0,87.0,515.0,75.0,18.0,11.0,7.0,22.0,1.0,6.0,14.0,472.0,75.0,76.0,60.0,6.0,25.0,8.0,17.0,0.0,0.0,33.0,72.0,60.0,0.0,0.0,346.0,2200.0,74.0,17.0,18.0,6900.0,2182.0,8000.0,78.0,8.0,8.0,18000.0,7175.0,24.0,113.0
0.0,1.0,200,0.87,0.59,0.46299999999999997,20.0,28.0,20.0,2.0,1.0,24810,0,20.0,292050,189.0,0.5,49950,7.0,2010,0.65,1380,0.45,1.0,16.0,28.0,16.0,28.0,0.0,1.0,2.0,2.0,0.0,1530,4.0,0.0,0,65240,0.0,0,1104.0,89.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.02,0.69,5100,0.95,0.48,0.152,19.0,45.0,32.0,3.0,1.001138952164009,8320,0,32.0,51610,88.0,0.75,3250,7.0,5470,1.0,980,0.45,3.0,0.0,45.0,0.0,45.0,0.0,1.0,1.0,2.0,0.0,450,3.0,0.0,0,4680,0.0,1,2094.0,82.0,545.0,81.0,9.0,4.0,2.0,13.0,6.0,11.0,12.0,521.0,77.0,27.0,17.0,1.0,12.0,8.0,4.0,1.0,2.0,5.0,43.0,16.0,0.0,1.0,338.0,2100.0,72.0,4.0,4.0,3200.0,2150.0,13500.0,79.0,8.0,8.0,40200.0,8600.0,-1.0,5.0
0.01,0.99,2500,4.28,1.0,0.22699999999999998,21.0,22.0,16.0,2.0,1.0,11820,0,34.0,895780,319.0,0.6,5310,6.0,1230,0.65,890,0.55,1.0,17.0,22.0,17.0,22.0,0.0,2.0,2.0,3.0,0.0,760,2.0,0.0,0,0,0.0,0,1101.0,84.0,529.0,66.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,499.0,74.0,16.0,15.0,1.0,8.0,4.0,4.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,352.0,1200.0,70.0,4.0,4.0,1300.0,1000.0,8900.0,79.0,4.0,4.0,22800.0,9550.0,204.0,189.0
0.02,0.92,0,0.69,0.82,0.327,18.0,27.0,24.0,3.0,1.001138952164009,21220,0,23.0,189490,145.0,0.4,32590,8.0,1830,0.4,1220,0.5,1.0,5.0,25.0,5.0,25.0,0.0,0.0,3.0,3.0,0.0,2300,6.0,0.0,880,41990,0.0,0,926.0,87.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.06,0.94,2000,0.76,0.97,0.605,21.0,11.0,12.0,3.0,1.0,14020,0,31.0,284810,360.0,0.3,39010,6.0,4940,0.05,540,0.75,3.0,7.0,11.0,7.0,11.0,2.0,3.0,4.0,6.0,57022.0,2890,4.0,0.0,0,34200,0.0,0,1043.0,83.0,555.0,81.0,3.0,2.0,1.0,4.0,0.0,2.0,3.0,493.0,77.0,44.0,39.0,2.0,15.0,5.0,10.0,0.0,0.0,20.0,50.0,12.0,1.0,0.0,354.0,2300.0,75.0,10.0,12.0,3500.0,1890.0,7700.0,82.0,5.0,6.0,19800.0,7800.0,38.0,94.0
0.03,0.97,1400,0.62,0.51,0.109,13.0,60.0,59.0,4.0,1.001138952164009,10580,0,21.0,21750,56.0,0.45,6300,7.0,430,0.4,850,0.65,1.0,8.0,56.0,8.0,56.0,0.6423290203327172,2.0,3.0,5.0,618544.0,1030,1.0,0.0,0,0,0.0,1,1305.0,84.0,651.0,77.0,18.0,9.0,6.0,26.0,9.0,16.0,23.0,631.0,79.0,11.0,8.0,0.0,6.0,4.0,2.0,0.0,2.0,4.0,8.0,5.0,0.0,2.0,357.0,2400.0,75.0,2.0,2.0,3000.0,2600.0,5500.0,85.0,4.0,4.0,6600.0,6075.0,7.0,44.0
0.01,0.97,600,1.43,0.58,0.366,15.0,27.0,24.0,2.0,1.0,4210,0,19.0,338130,186.0,1.0,21060,8.0,10,1.0,1490,0.5,1.0,0.0,27.0,0.0,27.0,0.0,0.0,3.0,7.0,0.0,0,8.0,0.0,0,0,0.0,0,1076.0,92.0,674.0,79.0,12.0,9.0,2.0,20.0,0.0,14.0,15.0,661.0,74.0,30.0,28.0,0.0,12.0,2.0,10.0,1.0,2.0,13.0,34.0,7.0,2.0,2.0,359.0,2600.0,73.0,10.0,10.0,5000.0,2460.0,16700.0,77.0,2.0,2.0,19200.0,10100.0,32.0,12.0
0.03,0.97,4000,1.22,1.0,0.45799999999999996,24.0,13.0,12.0,2.0,1.001138952164009,15420,0,24.0,234170,238.0,0.3,33780,7.0,4080,0.05,870,0.6,1.0,5.0,10.0,5.0,10.0,0.0,1.0,3.0,3.0,3039.0,2600,5.0,0.0,830,8880,0.0,0,787.0,82.0,523.0,78.0,10.0,7.0,2.0,14.0,2.0,7.0,10.0,503.0,77.0,34.0,31.0,1.0,12.0,4.0,8.0,2.0,3.0,11.0,54.0,8.0,1.0,2.0,360.0,2000.0,76.0,8.0,9.0,3000.0,1462.0,7900.0,78.0,4.0,5.0,14400.0,6750.0,7.0,4.0
0.0,1.0,0,0.89,0.89,0.319,7.0,17.0,21.0,1.0,1.001138952164009,8680,0,16.0,194530,121.0,0.4,24850,6.0,5540,0.4,1340,0.45,1.0,6.0,17.0,6.0,17.0,0.0,0.0,2.0,2.0,598962.0,1540,5.0,0.0,0,0,0.0,0,624.0,89.0,531.0,76.0,15.0,8.0,5.0,20.0,1.0,7.0,9.0,494.0,74.0,31.0,30.0,2.0,15.0,7.0,8.0,0.0,0.0,11.0,38.0,6.0,0.0,0.0,317.0,2400.0,71.0,8.0,8.0,3800.0,1837.0,5800.0,75.0,7.0,7.0,16800.0,7242.0,14.0,155.0
0.02,0.98,100,0.93,0.85,0.294,16.0,16.0,15.0,3.0,1.0,5030,0,29.0,136530,152.0,0.35,21670,8.0,1730,0.1,940,0.55,1.0,9.0,14.0,9.0,14.0,1.0,0.0,1.0,1.0,286354.0,1880,3.0,0.0,1020,13210,0.0,0,1106.0,82.0,626.0,79.0,4.0,2.0,1.0,4.0,1.0,2.0,4.0,589.0,75.0,14.0,13.0,0.0,9.0,3.0,6.0,0.0,0.0,7.0,16.0,1.0,0.0,0.0,352.0,800.0,74.0,6.0,7.0,1400.0,733.0,4400.0,77.0,3.0,3.0,4800.0,4400.0,12.0,91.0
0.04,0.84,10000,0.04,0.55,0.6,25.0,7.0,7.0,4.0,1.0,8070,0,32.0,370080,293.0,0.25,66210,7.0,12520,0.1,1160,0.5,3.0,7.0,7.0,7.0,7.0,0.0,2.0,2.0,4.0,0.0,2410,8.0,0.0,810,18410,0.0,1,1836.0,82.0,507.0,76.0,20.0,8.0,9.0,25.0,8.0,17.0,19.0,469.0,75.0,82.0,67.0,4.0,27.0,10.0,17.0,3.0,8.0,28.0,76.0,34.0,2.0,10.0,354.0,2300.0,73.0,17.0,18.0,5200.0,1935.0,11000.0,78.0,10.0,11.0,21600.0,9300.0,19.0,6.0
0.02,0.98,7000,2.0,1.0,0.45,18.0,13.0,13.0,2.0,1.001138952164009,6680,0,15.0,152380,167.0,0.3,48130,7.0,2460,0.05,750,0.6,1.0,4.0,10.0,4.0,10.0,1.0,0.0,2.0,2.0,78724.0,2150,5.0,0.0,2340,18380,0.0,0,510.0,87.0,631.0,77.0,11.0,6.0,4.0,12.0,1.0,2.0,8.0,615.0,77.0,21.0,20.0,0.0,9.0,5.0,4.0,0.0,0.0,2.0,47.0,2.0,0.0,0.0,357.0,1600.0,76.0,4.0,5.0,2700.0,1250.0,6400.0,79.0,5.0,6.0,10800.0,5480.0,10.0,154.0
0.01,0.78,100,0.44,0.55,0.23,15.0,34.0,21.0,3.0,1.001138952164009,12550,0,12.0,98400,71.0,0.45,27320,5.0,3290,0.2,1580,0.45,1.0,8.0,20.0,8.0,20.0,0.0,9.0,9.0,9.0,0.0,2400,4.0,0.0,0,16810,0.0,1,746.0,90.0,498.0,80.0,16.0,8.0,3.0,22.0,10.0,15.0,20.0,453.0,78.0,35.0,24.0,4.0,13.0,5.0,8.0,1.0,4.0,22.0,36.0,33.0,2.0,4.0,305.0,2200.0,76.0,8.0,10.0,4600.0,2287.0,18500.0,80.0,5.0,7.0,51000.0,19620.0,13.0,14.0
0.0,1.0,0,19.13,0.53,0.106,9.0,27.0,30.0,4.0,1.001138952164009,13420,0,16.0,32710,40.0,0.75,8510,3.0,1100,1.0,1330,0.45,1.0,0.0,27.0,0.0,27.0,0.6423290203327172,1.0,1.0,4.0,0.0,500,1.0,0.0,0,0,0.0,0,975.0,92.0,624.0,81.0,6.0,2.0,2.0,7.0,0.0,1.0,1.0,600.0,82.0,4.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,332.0,1100.0,72.0,1.0,1.0,1100.0,1100.0,9000.0,85.0,2.0,2.0,9600.0,9000.0,69.0,192.0
0.05,0.87,0,7.16,0.86,0.188,12.0,19.0,17.0,3.0,1.001138952164009,13320,0,19.0,73440,83.0,0.3,27370,7.0,2810,0.05,630,0.65,3.0,6.0,19.0,6.0,19.0,0.0,2.0,2.0,2.0,51.0,1990,4.0,0.0,1420,4140,0.0,0,749.0,84.0,637.0,76.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,621.0,78.0,13.0,9.0,0.0,5.0,5.0,0.0,0.0,3.0,7.0,18.0,10.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,12400.0,78.0,5.0,5.0,13800.0,9440.0,92.0,55.0
0.01,0.99,1700,0.96,0.93,0.586,24.0,10.0,10.0,3.0,1.001138952164009,25890,0,25.0,506950,272.0,0.6,46080,7.0,18250,0.65,1230,0.5,1.0,5.0,10.0,1.0,10.0,0.0,1.0,5.0,10.0,0.0,690,8.0,0.0,0,37960,0.0,0,877.0,103.0,655.0,75.0,15.0,4.0,6.0,18.0,10.0,11.0,12.0,639.0,75.0,120.0,116.0,1.0,30.0,8.0,22.0,2.0,5.0,37.0,164.0,15.0,9.0,0.0,359.0,2600.0,75.0,22.0,24.0,6000.0,2100.0,7100.0,80.0,8.0,10.0,26400.0,6750.0,11.0,-1.0
0.01,0.99,0,1.14,0.74,0.287,13.0,19.0,21.0,3.0,1.001138952164009,12870,0,25.0,185840,168.0,1.0,33230,5.0,4610,1.0,1570,0.45,1.0,0.0,8.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0,4.0,0.0,0,18240,0.0,1,1091.0,83.0,544.0,77.0,10.0,6.0,2.0,10.0,3.0,4.0,5.0,514.0,75.0,53.0,37.0,12.0,18.0,5.0,13.0,2.0,6.0,24.0,40.0,52.0,1.0,3.0,336.0,2000.0,73.0,13.0,14.0,3100.0,1953.0,9800.0,79.0,5.0,5.0,18000.0,7660.0,14.0,15.0
0.02,0.88,1000,0.64,0.6,0.502,17.0,9.0,8.0,3.0,1.0,16040,0,25.0,294290,201.0,0.25,24780,8.0,10710,0.05,880,0.6,1.0,7.0,7.0,7.0,7.0,2.0,2.0,15.0,15.0,32.0,1060,8.0,0.0,1760,16000,0.0,0,1329.0,82.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.0,0.97,100,1.95,0.57,0.638,24.0,13.0,8.0,2.0,1.001138952164009,22500,0,21.0,615290,249.0,0.1,118520,7.0,6510,0.05,1360,0.45,1.0,6.0,6.0,6.0,6.0,2.0,7.0,10.0,10.0,2043.0,11590,7.0,0.0,4030,42270,1.0,0,1196.0,82.0,645.0,77.0,15.0,8.0,6.0,27.0,2.0,5.0,22.0,612.0,73.0,74.0,63.0,0.0,29.0,12.0,17.0,0.0,1.0,25.0,76.0,27.0,0.0,0.0,359.0,2100.0,71.0,17.0,17.0,3300.0,1947.0,13800.0,76.0,12.0,12.0,37200.0,12000.0,18.0,66.0
0.02,0.98,3290,1.3,1.0,0.258,13.0,44.0,26.0,2.0,1.001138952164009,12870,0,15.0,41280,98.0,0.5,14140,7.0,19680,0.65,710,0.65,5.0,7.0,26.0,1.0,30.0,0.0,0.0,1.0,1.0,0.0,1430,9.0,0.0,0,6040,0.0,0,511.0,82.0,640.0,68.0,4.0,3.0,1.0,8.0,1.0,4.0,8.0,612.0,75.0,17.0,17.0,0.0,11.0,4.0,7.0,1.0,2.0,8.0,25.0,2.0,2.0,0.0,352.0,1900.0,76.0,7.0,7.0,4100.0,2028.0,10400.0,73.0,4.0,4.0,18000.0,10800.0,7.0,5.0
0.01,0.99,3000,0.85,0.94,0.21600000000000003,16.0,47.0,21.0,3.0,1.001138952164009,14150,0,16.0,64680,90.0,0.6,16150,7.0,170,1.0,1180,0.45,1.0,0.0,27.0,0.0,50.0,0.0,3.0,3.0,3.0,0.0,1110,3.0,0.0,0,6160,0.0,1,567.0,90.0,641.0,79.0,9.0,2.0,2.0,11.0,4.0,9.0,10.0,621.0,74.0,28.0,28.0,0.0,11.0,4.0,7.0,1.0,4.0,13.0,38.0,6.0,1.0,0.0,348.0,2100.0,73.0,7.0,8.0,3600.0,2014.0,3600.0,78.0,4.0,4.0,4800.0,3450.0,23.0,19.0
0.0,0.93,0,0.89,0.7,0.516,17.0,14.0,8.0,3.0,1.001138952164009,10330,0,26.0,344970,265.0,0.4,38850,6.0,14710,0.15,1630,0.4,1.0,13.0,13.0,13.0,13.0,0.0,1.0,3.0,3.0,90514.0,1690,3.0,0.0,1000,45720,0.0,0,1184.0,82.0,608.0,71.0,23.0,11.0,7.0,34.0,9.0,25.0,30.0,577.0,75.0,67.0,66.0,1.0,19.0,7.0,12.0,8.0,15.0,35.0,94.0,6.0,8.0,0.0,355.0,2400.0,73.0,12.0,13.0,5100.0,2033.0,31700.0,77.0,7.0,7.0,46800.0,12328.0,9.0,1.0
0.01,0.89,0,1.95,0.71,0.402,19.0,36.0,28.0,2.0,1.0,82570,0,15.0,297110,151.0,0.4,31740,9.0,5400,0.65,1130,0.5,3.0,22.0,22.0,22.0,22.0,0.0,4.0,7.0,9.0,0.0,3410,21.0,0.0,0,0,0.0,1,695.0,85.0,549.0,77.0,18.0,9.0,7.0,24.0,4.0,11.0,20.0,514.0,75.0,37.0,32.0,3.0,17.0,10.0,7.0,2.0,6.0,19.0,47.0,23.0,4.0,0.0,315.0,2400.0,74.0,7.0,7.0,3700.0,1871.0,12800.0,78.0,10.0,10.0,75600.0,11360.0,23.0,1.0
0.01,0.91,0,1.11,0.94,0.43799999999999994,19.0,13.0,12.0,2.0,1.001138952164009,27810,0,17.0,302290,173.0,0.1,90300,7.0,5040,0.05,1120,0.5,1.0,5.0,10.0,5.0,10.0,4.0,6.0,6.0,6.0,10.0,6920,9.0,0.0,6980,61030,0.0,0,623.0,82.0,582.0,75.0,37.0,13.0,8.0,51.0,25.0,38.0,47.0,537.0,76.0,40.0,31.0,9.0,22.0,10.0,12.0,2.0,7.0,28.0,49.0,32.0,7.0,4.0,349.0,1900.0,74.0,12.0,15.0,3000.0,1950.0,6300.0,76.0,10.0,11.0,28800.0,6720.0,6.0,5.0
0.01,0.99,5000,1.47,0.33,0.316,15.0,23.0,25.0,3.0,1.0,9750,0,15.0,128790,122.0,0.5,32550,8.0,5050,0.4,1210,0.5,3.0,20.0,20.0,20.0,20.0,0.0,2.0,6.0,6.0,0.0,1010,5.0,0.0,430,11550,0.0,0,1442.0,82.0,543.0,79.0,19.0,8.0,6.0,34.0,14.0,27.0,32.0,508.0,75.0,54.0,53.0,2.0,20.0,7.0,13.0,5.0,14.0,31.0,70.0,5.0,9.0,0.0,352.0,1800.0,73.0,13.0,13.0,2800.0,1446.0,4900.0,79.0,7.0,7.0,8400.0,5357.0,2.0,11.0
0.01,0.86,1300,0.62,1.0,0.833,25.0,10.0,7.0,3.0,1.001138952164009,79520,0,22.0,788910,381.0,0.1,119690,7.0,73890,0.05,1360,0.45,1.0,5.0,6.0,5.0,6.0,3.0,2.0,5.0,5.0,30.0,6340,9.0,0.0,2060,48220,0.0,1,746.0,82.0,611.0,76.0,22.0,8.0,8.0,35.0,6.0,14.0,25.0,578.0,76.0,96.0,84.0,7.0,35.0,12.0,23.0,1.0,3.0,43.0,115.0,22.0,2.0,0.0,359.0,2600.0,75.0,23.0,24.0,6500.0,2339.0,11900.0,77.0,12.0,14.0,27600.0,9283.0,19.0,6.0
0.02,0.98,3000,0.2,1.0,0.25,13.0,68.0,13.0,1.0,1.0,7100,0,10.0,16980,75.0,0.85,5500,6.0,5150,1.0,480,0.8,1.0,0.0,21.0,0.0,24.0,0.0,2.0,4.0,4.0,0.0,210,3.0,0.0,0,7170,0.0,0,373.0,86.0,536.0,85.0,6.0,2.0,1.0,10.0,3.0,5.0,5.0,509.0,79.0,10.0,9.0,1.0,5.0,3.0,2.0,0.0,0.0,1.0,22.0,10.0,2.0,0.0,356.0,1500.0,74.0,2.0,2.0,1600.0,1350.0,4300.0,80.0,3.0,3.0,8400.0,5600.0,21.0,163.0
0.02,0.73,2500,0.94,0.97,0.43799999999999994,25.0,12.0,9.0,3.0,1.0,2130,0,28.0,170160,222.0,0.45,25150,6.0,3980,0.1,1020,0.5,3.0,7.0,9.0,8.0,17.0,0.0,1.0,6.0,6.0,0.0,1270,3.0,0.0,1440,9920,0.0,0,936.0,87.0,628.0,79.0,11.0,7.0,2.0,14.0,3.0,10.0,11.0,600.0,76.0,32.0,28.0,0.0,12.0,4.0,8.0,0.0,1.0,8.0,33.0,8.0,0.0,0.0,346.0,2800.0,74.0,8.0,8.0,4600.0,2225.0,4600.0,82.0,4.0,5.0,7800.0,4575.0,5.0,74.0
0.01,0.71,8000,0.13,0.89,0.138,13.0,52.0,43.0,3.0,1.0,14150,0,24.0,34310,95.0,0.8,7400,9.0,1720,0.65,980,0.55,3.0,0.0,31.0,0.0,31.0,0.0,1.0,2.0,8.0,639.0,370,2.0,0.0,370,13990,0.0,1,890.0,89.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,584.0,76.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,344.0,2200.0,76.0,1.0,1.0,2200.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,24.112808988764044,162.0
0.01,0.99,0,1.07,0.95,0.19,9.0,59.0,58.0,2.0,1.0,2500,0,20.0,60470,122.0,1.0,180,7.0,3810,1.0,890,0.6,2.0,0.0,59.0,0.0,59.0,0.0,0.0,5.0,5.0,0.0,0,4.0,0.0,0,0,0.0,0,695.0,88.0,576.0,75.0,13.0,8.0,5.0,13.0,2.0,7.0,7.0,561.0,75.0,13.0,12.0,1.0,7.0,3.0,4.0,1.0,1.0,2.0,14.0,5.0,1.0,0.0,357.0,2400.0,73.0,4.0,4.0,3300.0,1750.0,3800.0,78.0,3.0,3.0,4800.0,3533.0,14.0,5.0
0.02,0.89,2000,1.29,0.84,0.41100000000000003,22.0,20.0,17.0,2.0,1.0,29560,0,37.0,327430,223.0,0.1,66920,7.0,4240,0.05,1330,0.5,1.0,10.0,19.0,10.0,19.0,1.0,2.0,6.0,6.0,15.0,12380,9.0,0.0,15140,53370,0.0,0,1405.0,82.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.01,0.99,100,4.11,0.62,0.158,12.0,30.0,29.0,4.0,1.001138952164009,11300,0,24.0,33870,90.0,0.65,5300,6.0,140,0.65,670,0.65,1.0,12.0,22.0,12.0,22.0,0.0,3.0,3.0,3.0,0.0,520,2.0,0.0,520,1630,0.0,0,1258.0,91.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.65,0.35,100,1.02,1.0,0.126,9.0,75.0,32.0,1.0,1.001138952164009,6600,0,17.0,5090,63.0,1.0,300,6.0,7020,1.0,180,0.85,3.0,0.0,39.0,0.0,51.0,0.6423290203327172,0.0,1.0,1.0,0.0,0,1.0,0.0,0,0,0.0,0,643.0,153.0,543.0,73.0,12.0,2.0,4.0,15.0,6.0,10.0,11.0,508.0,74.0,30.0,30.0,3.0,11.0,3.0,8.0,1.0,1.0,10.0,41.0,8.0,1.0,0.0,357.0,3000.0,73.0,8.0,9.0,6600.0,2662.0,4400.0,80.0,3.0,3.0,6600.0,4133.0,8.0,0.0
0.02,0.98,400,0.46,0.88,0.53,25.0,12.0,8.0,3.0,1.001138952164009,14770,0,29.0,286560,262.0,0.2,49800,5.0,2130,0.05,870,0.6,1.0,4.0,8.0,4.0,8.0,0.0,3.0,3.0,3.0,41.0,1990,5.0,0.0,1650,8520,0.0,0,1071.0,82.0,543.0,79.0,9.0,5.0,3.0,14.0,3.0,8.0,10.0,507.0,75.0,51.0,47.0,1.0,16.0,5.0,11.0,0.0,1.0,19.0,73.0,9.0,0.0,0.0,356.0,2100.0,71.0,11.0,12.0,3200.0,1718.0,5900.0,81.0,5.0,6.0,9000.0,5880.0,12.0,72.0
